"time_sec","clean_signal","raw_signal"
2.68,0.129357370631887,-0.305088323521478
2.69,0.101309277549455,-0.113924226707543
2.7,0.0777971903511392,-0.0980309779767695
2.71,0.0585306876581284,-0.161108432674856
2.72,0.0431658055193015,-0.169077033422121
2.73,0.0313278469095271,-0.160472240914799
2.74,0.0226257961608707,-0.236869731331338
2.75,0.016657318317193,-0.107718682306304
2.76,0.0130063468814657,-0.179895360989417
2.77,0.0112379899857821,-0.320023684147444
2.78,0.0108968756338417,-0.111695713182318
2.79,0.0115144328667705,-0.126473507780947
2.8,0.0126279455960369,-0.156972046380504
2.81,0.013810224904489,-0.355862287280075
2.82,0.0147046616088197,-0.268593037197691
2.83,0.015057611610551,-0.172900077536368
2.84,0.0147395590384035,-0.221561450215091
2.85,0.0137486117887096,-0.1991633301576
2.86,0.0121940802454957,-0.032699517200382
2.87,0.0102629516395685,-0.297730535997551
2.88,0.00817648281185952,-0.404218228909855
2.89,0.00614657778925434,-0.216065648452003
2.9,0.00434140664586454,-0.29549669190112
2.91,0.00286700908321762,-0.206955780792187
2.92,0.00176732088827028,-0.309358344533138
2.93,0.00104050636485418,-0.0687117265243178
2.94,0.000665990683560848,-0.256481801385571
2.95,0.000635028225381327,-0.285290526700467
2.96,0.000978188208998228,-0.260501509598679
2.97,0.00178527739132567,-0.177781074313274
2.98,0.00321600659174581,-0.237913325729918
2.99,0.00550213997296795,-0.373761357933774
3,0.00894324207674868,-0.240890547779121
3.01,0.0138982704994704,-0.174948788442868
3.02,0.0207744753727708,-0.225927283489196
3.03,0.0300139935154409,-0.161108132654844
3.04,0.0420778030976514,-0.219627015821488
3.05,0.0574266983339181,-0.197202642873189
3.06,0.0764996051973171,-0.134872769698049
3.07,0.0996904801868052,-0.0707517780110172
3.08,0.127325659963514,-0.222131801209177
3.09,0.159643437904716,-0.0926017380451757
3.1,0.196776765567258,-0.0582390502946407
3.11,0.238738661139791,-0.0710388581247899
3.12,0.285408791122741,-0.0460812610672959
3.13,0.336519430928528,0.0376896625695206
3.14,0.39163997068459,0.190630924425951
3.15,0.45016117948908,0.169366628442495
3.16,0.511282920881691,0.201515371168844
3.17,0.574010949440302,0.340667134067991
3.18,0.637168868961763,0.292421096778066
3.19,0.69942976041705,0.53794248434922
3.2,0.759368521418504,0.476144007957044
3.21,0.815531420198091,0.586951851958307
3.22,0.866515044904696,0.627679251500618
3.23,0.911044066708504,0.668948501136085
3.24,0.948036973233376,0.851597466561703
3.25,0.976651366023953,0.670367386171816
3.26,0.996304914304785,0.848663040630792
3.27,1.00667333219602,0.770943630512999
3.28,1.00767127806472,0.703668734202416
3.29,0.999424602165595,0.757852227792875
3.3,0.982242294312664,0.807072650538451
3.31,0.956594046269006,0.688845957602534
3.32,0.923095508295271,0.628871783287302
3.33,0.882499423022089,0.663557265259612
3.34,0.835688109335252,0.684950599484161
3.35,0.783661993121462,0.549342011005423
3.36,0.727520079744512,0.38954023147568
3.37,0.668430813808851,0.33834798567676
3.38,0.607594670827552,0.3220863534056
3.39,0.546202076285715,0.281551606456824
3.4,0.485391214807527,0.262792611579277
3.41,0.426209888138142,0.260604882508444
3.42,0.369584227194241,0.117251491176143
3.43,0.316295458784775,0.011344751941836
3.44,0.266964725428511,0.101457170745343
3.45,0.22204549285062,0.03181121002359
3.46,0.181823258069631,0.0639859363637336
3.47,0.146422649867211,-0.196714946635786
3.48,0.115822049448838,-0.0838057455777455
3.49,0.0898751977470378,-0.00650388914542661
3.5,0.068337938630978,-0.0763718093798746
3.51,0.050896738957805,-0.216308033197545
3.52,0.037194640738505,-0.102722191195336
3.53,0.0268504906516789,-0.239303403061952
3.54,0.0194689310466158,-0.211045720614302
3.55,0.0146414289484854,-0.0824046717055464
3.56,0.0119417342875329,-0.201088030529554
3.57,0.0109214908641654,-0.110345985315712
3.58,0.0111122989102872,-0.197434277602123
3.59,0.0120388975483467,-0.296980250807531
3.6,0.0132446052578585,-0.235197653539522
3.61,0.0143257501988079,-0.25088519320837
3.62,0.0149679709758947,-0.199462944952365
3.63,0.0149753288861175,-0.185141984779668
3.64,0.0142839433117475,-0.168688755463019
3.65,0.0129552747774381,-0.174667604754475
3.66,0.0111492878854298,-0.0030645524126259
3.67,0.00908299755260901,-0.26478213574067
3.68,0.00698372644251258,-0.186551604606846
3.69,0.00504762721948909,-0.124708719848947
3.7,0.00341233537129288,-0.0212985061448555
3.71,0.00214862614557446,-0.143029584838259
3.72,0.00127095431410012,-0.0491015988228002
3.73,0.000762290329780814,-0.277522843288115
3.74,0.000605972878491351,-0.0275942425084841
3.75,0.000816935073012407,-0.195497165735062
3.76,0.00146637760769684,-0.158850991499901
3.77,0.00269686178994201,-0.221366709699685
3.78,0.00472772508364701,-0.116954134692739
3.79,0.0078527153539224,0.0212323963652169
3.8,0.0124323508914313,0.0797266719942544
3.81,0.0188829145588373,-0.190749282507727
3.82,0.0276628187038502,-0.0539313201841952
3.83,0.0392561020893544,0.0329078890399784
3.84,0.0541525849060098,-0.0758679994199153
3.85,0.0728247999738808,-0.0559134569930435
3.86,0.0957028576042165,-0.0368586227530518
3.87,0.123149250808895,0.0659223239795937
3.88,0.155435702773426,0.165322282959105
3.89,0.192723311320429,0.148990363391444
3.9,0.235045774425609,0.1651023975743
3.91,0.282294106533871,0.165788463895441
3.92,0.334200788083619,0.284932650471797
3.93,0.390322244959531,0.260460306633973
3.94,0.450020854164303,0.345034809479029
3.95,0.512450585335414,0.520795388174837
3.96,0.576552745087127,0.535821937939442
3.97,0.641068916242071,0.587557323030412
3.98,0.70457637968418,0.614647736710901
3.99,0.765547199635704,0.773875943121617
4,0.82242674739809,0.866404647696013
4.01,0.873722332140633,0.744716268838607
4.02,0.918089461205872,0.866426241723842
4.03,0.954403198905999,0.905599242025791
4.04,0.981805304660793,0.886190477497043
4.05,0.999723420250577,0.87387032865071
4.06,1.00786486897746,0.965117397776871
4.07,1.00619273078807,1.01949011361233
4.08,0.994894293541489,1.07731486831742
4.09,0.974351194725662,0.789315750790112
4.1,0.945117082941565,0.860048463129466
4.11,0.907903824458394,0.857551220920962
4.12,0.863572875255291,0.708522263093831
4.13,0.813125872671563,0.734529487230844
4.14,0.757688449968751,0.680394483851376
4.15,0.69848347842031,0.629022848070972
4.16,0.636793370714576,0.453484546404884
4.17,0.573914399233619,0.586240392048668
4.18,0.511108071125988,0.459262217302784
4.19,0.449554949910917,0.573357945649015
4.2,0.390315143352479,0.459610625267943
4.21,0.334297756109757,0.227088628954614
4.22,0.282239848104209,0.302637218287113
4.23,0.234694487121388,0.203168650008357
4.24,0.192027441884825,0.282512829580413
4.25,0.154422503532786,0.181534372375783
4.26,0.12189565382813,0.103638971653164
4.27,0.0943177455524123,0.159128662426538
4.28,0.0714439126969266,0.116819983121869
4.29,0.0529460525512465,0.0763659901166875
4.3,0.0384432978163888,0.240038826794325
4.31,0.0275253238319851,0.0285860236233161
4.32,0.0197650838999699,0.0289126934375252
4.33,0.0147208709932036,-0.0587534630844288
4.34,0.0119314631944221,0.0622704056841965
4.35,0.0109111015838284,0.139090909013583
4.36,0.0111518757999597,-0.0942485084713354
4.37,0.0121391314727507,0.0557923827754814
4.38,0.0133811458112549,-0.0141567736880996
4.39,0.0144488812721184,0.200120830097837
4.4,0.015016990304023,0.197275018391446
4.41,0.014895138712095,0.118577100851858
4.42,0.0140400836095541,0.208589516141491
4.43,0.0125435489032792,0.0266258342099943
4.44,0.0105974107493401,0.173366641016633
4.45,0.00844398095232684,0.0515929621722392
4.46,0.00632323912425205,0.125165365525383
4.47,0.00442944253888334,0.0768411071237002
4.48,0.00288654553659478,0.0801458537247968
4.49,0.00174637996771676,0.148138736536464
4.5,0.00100743300649109,0.00254564992168925
4.51,0.000647231452745516,0.0895385249003322
4.52,0.000659124622523068,0.126403886505276
4.53,0.00108495893277045,0.0839500415712656
4.54,0.0020380394012238,0.128609583997811
4.55,0.00371450794641465,0.0994365581908303
4.56,0.00639440186576281,0.26010498957376
4.57,0.0104352434013962,0.194800224577616
4.58,0.0162608994201316,0.38372253215015
4.59,0.0243472235518708,0.0938710522289353
4.6,0.035204615010355,0.236396121636158
4.61,0.0493569518487981,0.356127852590767
4.62,0.0673167291561322,0.233183226576608
4.63,0.0895573680593826,0.147532014992022
4.64,0.116484824419664,0.183404614796141
4.65,0.148411038314658,0.295780226906993
4.66,0.18553103338493,0.443211399764896
4.67,0.227903836193341,0.443605131744265
4.68,0.27543564545884,0.262724530862688
4.69,0.327862857260482,0.432851717231709
4.7,0.384733377476862,0.547654119245116
4.71,0.445387158925391,0.494978542739943
4.72,0.508940288026334,0.733309761256164
4.73,0.574279819477559,0.548712867294299
4.74,0.640077460401939,0.825380573338133
4.75,0.704828240174624,0.849837232408565
4.76,0.766915581647695,0.906362359140307
4.77,0.824697914675642,0.983145013118702
4.78,0.876606077114457,1.08529293576658
4.79,0.921237225599693,1.13877594331743
4.8,0.957431144082484,1.12750924839175
4.81,0.984318812226856,1.02070704291973
4.82,1.00133971456187,1.07880712254695
4.83,1.008231574129,1.08544938913048
4.84,1.00500174589445,1.262888724538
4.85,0.991891781488179,1.1714503223864
4.86,0.969345219562391,1.19203889161054
4.87,0.937984289583965,1.01642300695528
4.88,0.898595694118406,1.06089613128768
4.89,0.852120959602721,1.1042199557776
4.9,0.799644540296194,0.994397077702817
4.91,0.742373456209878,0.944057055841698
4.92,0.681605181823602,0.888570297695959
4.93,0.618684440619736,0.930082167068457
4.94,0.554952972093453,0.722040080361155
4.95,0.491698106322582,0.763779676814231
4.96,0.430105781420032,0.721656145012517
4.97,0.371221957653251,0.497367890401338
4.98,0.315924197947893,0.548502958149407
4.99,0.264903475512474,0.488427894157908
5,0.218655569136246,0.526910200635439
5.01,0.177481608424261,0.478045024470564
5.02,0.141497812026379,0.370097343658038
5.03,0.110654457573093,0.351702144439785
5.04,0.0847631671505216,0.258644717367193
5.05,0.0635298132448781,0.280456379686162
5.06,0.0465884658906972,0.198266476095519
5.07,0.0335308184685528,0.191382549556054
5.08,0.0239262600358122,0.162617961925998
5.09,0.0173303842792073,0.321687134571886
5.1,0.0132835890200508,0.340999479749003
5.11,0.0113052107389616,0.217800207968031
5.12,0.0108908533182797,0.161069917847398
5.13,0.0115201279712485,0.245903596293463
5.14,0.0126787534668095,0.434323613955215
5.15,0.0138937758698179,0.420319689266446
5.16,0.014775272496417,0.121093946298318
5.17,0.0150542404412643,0.231139646595641
5.18,0.0146058739497814,0.382594746289259
5.19,0.0134504912130257,0.256359015638476
5.2,0.0117301299199256,0.386085862917749
5.21,0.00966548238188082,0.230088834640097
5.22,0.0075032465837946,0.303512598371063
5.23,0.00546641354675336,0.271469173159122
5.24,0.00371879350618946,0.510513398110016
5.25,0.00235073305825329,0.324814092257269
5.26,0.00138701879585107,0.154001611981544
5.27,0.000812343029973486,0.201902529719185
5.28,0.000606085934068012,0.279840896814256
5.29,0.000777375724327551,0.0984809252379586
5.3,0.00139321426416909,0.106943906275853
5.31,0.00259584022470385,0.162825656001952
5.32,0.00460902356543038,0.226774652536133
5.33,0.00773543196177815,0.356824206433333
5.34,0.0123480092643568,0.240317648088652
5.35,0.0188776516539488,0.281654644284928
5.36,0.0277981197179323,0.272249466360391
5.37,0.0396079984683894,0.232594598667545
5.38,0.0548092440936076,0.412928607548247
5.39,0.073882518032893,0.234995454447434
5.4,0.0972606472809066,0.327462821432488
5.41,0.12530243286815,0.345548429135104
5.42,0.158269044461611,0.448459564035084
5.43,0.196304229802414,0.572003898677317
5.44,0.239417945150633,0.527097467006445
5.45,0.287471598649045,0.644042153554804
5.46,0.340162750905544,0.646550558995502
5.47,0.397008307447653,0.591694052493651
5.48,0.457327766080504,0.707769496776169
5.49,0.520231070005569,0.87345473755566
5.5,0.584617800701018,0.702026531570097
5.51,0.649194663106421,0.916612666060395
5.52,0.712515908412884,0.94048925766116
5.53,0.773046840159,1.08282039201736
5.54,0.829245050620384,1.12779771645146
5.55,0.879649219344038,1.1412157499774
5.56,0.922962767745762,1.27876745763084
5.57,0.958120333563832,1.07131300655866
5.58,0.9843288209955,1.29122583278461
5.59,1.00108059830433,1.10752035475525
5.6,1.008142507506,1.28668035620356
5.61,1.00552891708419,1.24289484113123
5.62,0.993468834800479,1.29967431611634
5.63,0.972375800536717,1.20609162384436
5.64,0.942825604353031,1.04328328686669
5.65,0.905542242048722,0.969369717585845
5.66,0.861388535540915,1.12757652170563
5.67,0.811355741419412,1.02680989977296
5.68,0.756546719319098,0.930561427028872
5.69,0.698149452879268,0.89129007037968
5.7,0.637400902450762,0.800002047675013
5.71,0.575544112683465,0.777518151689524
5.72,0.513783249915328,0.652046047229073
5.73,0.453241425192064,0.505533143688261
5.74,0.394925022712632,0.586414485691145
5.75,0.339696495932749,0.630461038144021
5.76,0.288256006019212,0.643630290083439
5.77,0.241131401409537,0.444534056183989
5.78,0.198675961308175,0.393383941151237
5.79,0.1610737011186,0.43720283731479
5.8,0.128352293000014,0.329619466368372
5.81,0.100403307584893,0.260446227518472
5.82,0.0770084042772595,0.130675489527331
5.83,0.0578686099986547,0.147203090442302
5.84,0.042632588711924,0.26331027489202
5.85,0.0309195277478192,0.100027137642005
5.86,0.0223333808087171,0.289761303297493
5.87,0.0164676170193919,0.0899408406877912
5.88,0.0129026747049276,0.176206410848039
5.89,0.0112009857934535,0.18737104225059
5.9,0.0109056979698398,0.183770107560872
5.91,0.0115484486955355,0.195095652281444
5.92,0.0126687820045192,0.229408971684045
5.93,0.0138438038797177,0.170041725035352
5.94,0.0147226970174414,0.158538610476098
5.95,0.0150580943029856,0.188955608877787
5.96,0.0147259973505182,0.138447752961044
5.97,0.0137281563315464,0.292445780364811
5.98,0.012175013661465,-0.00843831708990728
5.99,0.0102522305213735,0.242671525000985
6,0.00817799458030974,0.135782104071551
6.01,0.00616052059529137,0.184624534922013
6.02,0.00436480388042224,0.225223446085179
6.03,0.0028949740668509,0.208727698854672
6.04,0.00179443125602255,0.0850542892236535
6.05,0.00106161361059964,0.25937711015743
6.06,0.000675972952904354,0.0010907166711748
6.07,0.000627308185428929,0.197029830331947
6.08,0.000942157228625351,0.0843184195749669
6.09,0.0017029821159024,-0.0303918149138577
6.1,0.00305851442529415,-0.0279454436988427
6.11,0.0052259317003106,0.140045554847143
6.12,0.00848686349174324,0.298497041458074
6.13,0.0131794002164767,0.144077630434792
6.14,0.0196875836995273,0.216058391341506
6.15,0.0284288624351197,0.198290079321804
6.16,0.0398392783662201,0.0870777299050858
6.17,0.0543560638759599,0.227101590443559
6.18,0.0723978568161203,0.19386517200186
6.19,0.0943435538263664,0.200887430924324
6.2,0.120511436944979,0.287383965545807
6.21,0.151140233855154,0.294470817277969
6.22,0.186373100209373,0.216516530467559
6.23,0.226244388908227,0.334851356805528
6.24,0.270668007736419,0.272988589766907
6.25,0.319425729795297,0.440276085388314
6.26,0.372154380046973,0.404600263985998
6.27,0.428332359001765,0.528230351196184
6.28,0.487268032325709,0.577087282195359
6.29,0.548094358030077,0.583483573879331
6.3,0.609774938706449,0.700666156918996
6.31,0.671125926071439,0.767344375610955
6.32,0.730855804934318,0.759279894699691
6.33,0.787621537512952,0.924882207147979
6.34,0.840095787762508,0.991586145190144
6.35,0.887037056490108,0.870737111774248
6.36,0.927353437058443,0.898401466518565
6.37,0.960151754047806,1.03104426583106
6.38,0.984766844123348,0.938077454261619
6.39,1.00076987501421,0.987752683837046
6.4,1.00795874092755,1.09168681158488
6.41,1.00633660809654,0.976504931570165
6.42,0.996085860459244,0.854432269367146
6.43,0.97754383890085,1.03983907189616
6.44,0.951184310084718,0.82867085526399
6.45,0.91760541523551,0.811471867358044
6.46,0.877521951879191,0.634866092934346
6.47,0.831758067944021,0.893580365167012
6.48,0.781236206500239,0.793192654682823
6.49,0.726959322619395,0.752358444271134
6.5,0.669985461430544,0.722533660418246
6.51,0.61139598615726,0.589555134903984
6.52,0.552260381750922,0.441886761167677
6.53,0.493601219738445,0.513335494729391
6.54,0.43636252422284,0.511828545509186
6.55,0.381383741622159,0.229133028927249
6.56,0.329380283461048,0.245164387335129
6.57,0.280930648563186,0.218477379374923
6.58,0.236469696525933,0.0908119244075688
6.59,0.196287708804623,0.205931748690345
6.6,0.1605351639216,0.0633236275621122
6.61,0.129233297109655,0.17712570386469
6.62,0.102290224130211,0.0505376617243502
6.63,0.0795216260703657,0.0783734516589132
6.64,0.0606739365340157,0.1228151826976
6.65,0.045447070712735,0.000611417388695839
6.66,0.0335134525274531,0.0502395124808154
6.67,0.0245307372882606,-0.0313386133999489
6.68,0.0181471870934003,-0.178811128851407
6.69,0.0140007727352145,-0.0635162028286358
6.7,0.0117151214034263,-0.0134127071493902
6.71,0.0108967087522869,-0.0357792450124257
6.72,0.0111376859344459,-0.0918432868506687
